# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
1.8076446241235178e-08	0.17160133	-0.9845011	-0.03620193	-0.06182426	0.35469452	0.013042774
1.8213027907457705e-08	0.36593148	-0.9299374	-0.036202107	-0.13183722	0.3350364	0.013042837
1.8350239474131668e-08	0.5461159	-0.836927	-0.036202498	-0.19675376	0.30152673	0.013042979
1.8487395718123988e-08	0.7037582	-0.7095166	-0.036201946	-0.25354892	0.25562352	0.01304278
1.8623959733414263e-08	0.83196235	-0.55364996	-0.036201928	-0.29973805	0.19946814	0.013042774
1.8760724027548913e-08	0.926347	-0.3749276	-0.03620196	-0.33374286	0.13507831	0.013042786
1.8897908220652426e-08	0.9829527	-0.1802592	-0.03620169	-0.35413665	0.0649435	0.013042688
1.9033939590879607e-08	0.999142	0.0201209	-0.036201768	-0.35996932	-0.007249126	0.013042714
1.9170333797149148e-08	0.9747803	0.22021092	-0.036201704	-0.3511923	-0.07933724	0.013042693
1.9306831011762066e-08	0.9106992	0.41148084	-0.036201693	-0.32810527	-0.14824769	0.013042688
1.9443484863991718e-08	0.8093768	0.58617306	-0.036201462	-0.291601	-0.21118551	0.013042606
1.9579908674762256e-08	0.6752532	0.7366971	-0.036201686	-0.24327916	-0.2654161	0.0130426865
1.9717132742310336e-08	0.5126297	0.8578463	-0.036201682	-0.1846894	-0.30906355	0.013042685
1.9854045028625523e-08	0.32933357	0.9435194	-0.036201585	-0.118651785	-0.3399297	0.013042648
1.9990047642322843e-08	0.13387239	0.9903372	-0.036201704	-0.048231333	-0.35679716	0.013042693
2.01263512230209e-08	-0.067449175	0.9970658	-0.036201753	0.024300484	-0.35922128	0.013042711
2.0262891292045127e-08	-0.26636755	0.96319157	-0.03620164	0.09596647	-0.34701714	0.01304267
2.039908917751041e-08	-0.45397466	0.89027894	-0.03620137	0.16355728	-0.32074827	0.013042573
2.0535338003009796e-08	-0.62322384	0.7812053	-0.036201324	0.22453411	-0.2814514	0.013042556
2.067126702752514e-08	-0.7668692	0.6407817	-0.03620125	0.27628642	-0.23085983	0.013042529
2.0807977085688003e-08	-0.8800767	0.47344956	-0.036200874	0.31707266	-0.17057365	0.013042394
2.0943781813929853e-08	-0.95693034	0.28805208	-0.036201365	0.3447613	-0.10377895	0.013042571
2.107979356639546e-08	-0.9952174	0.090729326	-0.03620163	0.35855538	-0.032687817	0.013042666
2.1216710881256487e-08	-0.99309397	-0.11159701	-0.036201723	0.35779035	0.040205996	0.0130427
2.135315529821079e-08	-0.95047575	-0.30868322	-0.036201656	0.3424359	0.111211896	0.013042675
2.148964495583627e-08	-0.8691286	-0.49325976	-0.036201585	0.3131283	0.17771086	0.013042648
2.162571592667098e-08	-0.75278175	-0.657274	-0.03620162	0.27121103	0.23680162	0.01304266
2.1761850321926662e-08	-0.6058787	-0.7947329	-0.036202047	0.21828502	0.2863251	0.013042815
2.1898970206826e-08	-0.433106	-0.90061575	-0.03620165	0.15603873	0.32447243	0.0130426735
