# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
5.096692170942768e-08	0.40712702	0.91308105	-0.023037419	-0.14667907	-0.3289634	0.008299885
5.1147885058858535e-08	0.24621482	0.9689415	-0.023037147	-0.08870589	-0.34908873	0.008299787
5.132995601351845e-08	0.077114135	0.99675614	-0.023037516	-0.02778256	-0.35910973	0.008299919
5.1514304416083725e-08	-0.096390285	0.995077	-0.02303765	0.03472734	-0.35850477	0.008299968
5.1697138418562887e-08	-0.26561624	0.9638036	-0.023037666	0.09569579	-0.34723765	0.008299975
5.1879733523630953e-08	-0.42676917	0.90406716	-0.023038236	0.15375572	-0.3257159	0.00830018
5.2065691041537485e-08	-0.57789946	0.8157828	-0.02303806	0.2082047	-0.29390895	0.008300116
5.224750383321783e-08	-0.7085652	0.70526916	-0.023037488	0.25528076	-0.2540933	0.0082999095
5.2430530353949476e-08	-0.8191233	0.5731547	-0.023037443	0.29511246	-0.20649526	0.008299893
5.261292640962394e-08	-0.9051064	0.42456058	-0.023037655	0.32609034	-0.15296	0.008299969
5.27934462554203e-08	-0.96393174	0.26515108	-0.023037167	0.34728378	-0.095528215	0.008299794
5.2974326164661736e-08	-0.9949449	0.097745225	-0.023037486	0.35845718	-0.035215497	0.0082999095
5.315721745827373e-08	-0.9969634	-0.07438736	-0.023037573	0.35918438	0.02680016	0.008299941
5.334075259765841e-08	-0.96927387	-0.24490291	-0.023037376	0.34920847	0.08823323	0.0082998695
5.352389614444147e-08	-0.91279465	-0.4077687	-0.023037666	0.32886022	0.14691025	0.008299975
5.37076696709479e-08	-0.8288441	-0.5590052	-0.023038017	0.29861462	0.20139751	0.0083000995
5.3890045821804236e-08	-0.72099257	-0.69255966	-0.023038127	0.25975806	0.2495143	0.0083001405
5.407191217698252e-08	-0.59226984	-0.8054102	-0.023038188	0.21338204	0.29017192	0.008300161
5.425712262695665e-08	-0.4433593	-0.89604795	-0.02303764	0.15973279	0.32282674	0.008299965
5.4439212053622126e-08	-0.28379253	-0.95860904	-0.023037493	0.102244325	0.34536618	0.008299911
5.462259903564326e-08	-0.114671536	-0.99313635	-0.023037512	0.041313678	0.3578056	0.008299919
5.480481627321369e-08	0.056767587	-0.9981217	-0.02303756	-0.020452134	0.3596017	0.008299936
5.4987644606668616e-08	0.22709744	-0.97359955	-0.023037761	-0.08181831	0.3507669	0.008300008
5.517093249831594e-08	0.39109755	-0.920061	-0.023037592	-0.14090401	0.33147812	0.008299947
5.535320478753971e-08	0.54264736	-0.83964473	-0.02303783	-0.19550413	0.30250585	0.008300033
5.553633637227644e-08	0.6788114	-0.73395133	-0.023037566	-0.24456109	0.26442683	0.0082999375
5.571842402204949e-08	0.7941984	-0.6072217	-0.023037381	-0.28613257	0.21876886	0.00829987
5.590079610926852e-08	0.8863673	-0.46240932	-0.023037435	-0.31933904	0.16659608	0.008299891
5.608183379645304e-08	0.95202184	-0.30516177	-0.02303732	-0.3429929	0.1099432	0.00829985
5.6263316649779124e-08	0.9900759	-0.13863328	-0.023037497	-0.356703	0.04994658	0.008299913
5.644656797939866e-08	0.9991695	0.03360897	-0.023037525	-0.3599792	-0.012108587	0.0082999235
5.662867917721113e-08	0.9787416	0.20379959	-0.023037702	-0.35261947	-0.0734246	0.008299987
5.6811730932333856e-08	0.9292139	0.36882383	-0.023037605	-0.33477572	-0.13287926	0.008299952
5.6994202608190566e-08	0.85237294	0.52242684	-0.023037609	-0.3070916	-0.18821912	0.008299954
5.717750798464925e-08	0.74985534	0.6612007	-0.023037782	-0.2701567	-0.23821634	0.008300016
