# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
2.0274805386055196e-08	-0.91011083	0.41431272	-0.006582094	0.32789326	-0.14926794	0.0023713864
2.0602580094406806e-08	-0.94309455	0.33245972	-0.0065818517	0.33977664	-0.11977807	0.002371299
2.0602580094406806e-08	-0.94309455	0.33245972	-0.0065818517	0.33977664	-0.11977807	0.002371299
2.0969355215867863e-08	-0.9712843	0.23783103	-0.0065816366	0.3499328	-0.08568539	0.0023712218
2.1352113490706745e-08	-0.9906011	0.13662419	-0.006582043	0.35689217	-0.049222745	0.002371368
2.1739857491983532e-08	-0.99944615	0.03262001	-0.0065824515	0.36007893	-0.011752285	0.0023715151
2.2112348158353132e-08	-0.9976879	-0.06764436	-0.0065824273	0.35944542	0.0243708	0.0023715065
2.2484275108223666e-08	-0.9859218	-0.16707793	-0.0065821847	0.35520634	0.060194574	0.0023714192
2.2857145281110006e-08	-0.96420485	-0.2650768	-0.006581886	0.3473822	0.09550145	0.0023713117
2.320562972391283e-08	-0.9351184	-0.3542743	-0.0065823575	0.33690298	0.12763739	0.0023714814
2.3598049017879638e-08	-0.8925257	-0.45094877	-0.0065825796	0.32155776	0.16246712	0.0023715615
2.402423195837851e-08	-0.83500695	-0.55020005	-0.006582547	0.300835	0.1982252	0.0023715496
2.4382907187917635e-08	-0.77804244	-0.62817734	-0.0065821046	0.28031188	0.22631875	0.0023713904
2.4382907187917635e-08	-0.77804244	-0.62817734	-0.0065821046	0.28031188	0.22631875	0.0023713904
2.4726382751058657e-08	-0.71668535	-0.6973657	-0.0065829996	0.2582063	0.2512458	0.0023717128
2.5070598689448874e-08	-0.6490424	-0.7607238	-0.006582724	0.23383598	0.27407235	0.0023716134
2.5070598689448874e-08	-0.6490424	-0.7607238	-0.006582724	0.23383598	0.27407235	0.0023716134
2.546267053459549e-08	-0.56524193	-0.82489896	-0.006582916	0.20364445	0.29719332	0.0023716826
2.5830934472768108e-08	-0.48077264	-0.8768206	-0.006583155	0.17321202	0.31589955	0.0023717687
2.6197898552424325e-08	-0.39190218	-0.91998345	-0.0065828036	0.1411939	0.3314502	0.002371642
2.6548634385707207e-08	-0.3033741	-0.95284873	-0.00658283	0.10929915	0.34329087	0.0023716516
2.6892116100853074e-08	-0.21405	-0.9768006	-0.006582351	0.07711759	0.3519202	0.0023714788
2.72454839367256e-08	-0.120255865	-0.99272114	-0.0065822015	0.043325588	0.357656	0.0023714253
2.761997118230652e-08	-0.019688774	-0.99978447	-0.006582317	0.0070934403	0.36020073	0.0023714667
2.798952760538342e-08	0.07975563	-0.99679273	-0.006582266	-0.028734231	0.35912287	0.0023714486
2.836467504945295e-08	0.17989056	-0.98366463	-0.0065823304	-0.064810686	0.35439315	0.0023714714
2.8733117003164913e-08	0.2764598	-0.96100295	-0.006582471	-0.099602506	0.34622866	0.0023715224
2.914513434055092e-08	0.38118273	-0.9244764	-0.0065826965	-0.13733192	0.3330689	0.0023716036
2.9508957935808137e-08	0.4698021	-0.8827473	-0.0065821144	-0.16925958	0.31803483	0.0023713938
2.9921620804333467e-08	0.5648065	-0.8251971	-0.0065827817	-0.20348762	0.2973007	0.0023716344
3.026129054362841e-08	0.63783306	-0.7701466	-0.006582255	-0.22979748	0.27746725	0.0023714444
3.065985005317686e-08	0.716679	-0.69737214	-0.0065830285	-0.25820398	0.25124815	0.0023717228
3.107661905188673e-08	0.79028267	-0.61270714	-0.0065823956	-0.2847218	0.22074518	0.0023714951
3.141553584359035e-08	0.8428455	-0.5381154	-0.006581757	-0.30365905	0.19387135	0.002371265
3.141553584359035e-08	0.8428455	-0.5381154	-0.006581757	-0.30365905	0.19387135	0.002371265
3.1784364835479284e-08	0.8920545	-0.45188007	-0.0065826885	-0.321388	0.16280264	0.0023716008
3.216626271803574e-08	0.93373686	-0.35789976	-0.006582148	-0.33640528	0.12894356	0.002371406
3.253919745455113e-08	0.9649183	-0.26246786	-0.006582327	-0.3476392	0.0945615	0.0023714704
3.290837340741858e-08	0.9862072	-0.16538477	-0.006582604	-0.35530916	0.059584565	0.00237157
