# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
1.8484032425063857e-09	0.037773304	-0.19504419	-0.98006684	-0.013608905	0.07027021	0.3530969
1.8602224511942467e-09	0.12178979	-0.15493603	-0.98038876	-0.04387823	0.055820107	0.3532129
1.872051053057134e-09	0.17776193	-0.081351355	-0.9807052	-0.06404379	0.029309139	0.35332692
1.8838875224010637e-09	0.19371435	0.00905207	-0.9810162	-0.06979109	-0.0032612653	0.35343897
1.895730470268874e-09	0.16665843	0.096084885	-0.981322	-0.06004344	-0.034617312	0.35354912
1.9075814746618657e-09	0.10314757	0.16055556	-0.9816224	-0.037161842	-0.057844706	0.35365736
1.919441070734151e-09	0.017729335	0.18847592	-0.98191786	-0.0063874964	-0.06790381	0.35376382
1.9313098986319206e-09	-0.07034968	0.17412068	-0.9822082	0.02534547	-0.06273192	0.35386842
1.943187499323715e-09	-0.14145371	0.121231094	-0.9824937	0.050962724	-0.04367695	0.35397127
1.9550741985596962e-09	-0.1799507	0.042097423	-0.9827745	0.06483236	-0.015166794	0.35407245
1.9669681346087336e-09	-0.17766419	-0.045247618	-0.98305047	0.06400858	0.01630174	0.3541719
1.97887135668971e-09	-0.13564087	-0.121160455	-0.9833218	0.04886848	0.0436515	0.35426962
1.9907853122366996e-09	-0.06380788	-0.16876593	-0.9835887	0.022988604	0.060802724	0.35436577
2.002706924273368e-09	0.021288125	-0.17771873	-0.9838511	-0.0076696523	0.06402822	0.3544603
2.014641664884262e-09	0.10034294	-0.14649385	-0.98410916	-0.036151394	0.05277857	0.35455328
2.026585068101187e-09	0.15555587	-0.082655214	-0.9843631	-0.056043424	0.02977889	0.35464478
2.0385380352615523e-09	0.174748	-0.0010639989	-0.9846127	-0.062957935	0.00038333586	0.35473466
2.0505017364960458e-09	0.15402745	0.079561085	-0.9848582	-0.055492766	-0.028664142	0.35482317
2.0624745479025194e-09	0.09861467	0.14090371	-0.9850997	-0.035528734	-0.05076457	0.35491014
2.074457953111017e-09	0.021564882	0.16925019	-0.9853372	-0.007769361	-0.06097719	0.35499573
2.0864536617423093e-09	-0.059276775	0.15854456	-0.9855709	0.021356143	-0.057120185	0.35507995
2.0984600034923712e-09	-0.1253592	0.11172298	-0.9858008	0.04516422	-0.04025138	0.35516277
2.110474778567523e-09	-0.16171536	0.03999123	-0.9860268	0.058262553	-0.014407977	0.3552442
2.122502649657592e-09	-0.16038054	-0.039881174	-0.9862493	0.05778165	0.0143683255	0.35532433
2.134542252366271e-09	-0.12212377	-0.109391384	-0.9864682	0.043998558	0.039411355	0.3554032
2.1465925970260828e-09	-0.05624107	-0.15261978	-0.9866834	0.020262443	0.054985616	0.35548076
2.1586541128346343e-09	0.021680579	-0.15989919	-0.98689526	-0.0078110453	0.057608232	0.35555708
2.1707267734987294e-09	0.09342374	-0.1299939	-0.9871037	-0.033658557	0.046834	0.3556322
2.1828117659626973e-09	0.14239903	-0.07031391	-0.98730874	-0.051303297	0.025332585	0.35570604
2.1949091187095875e-09	0.15747795	0.0048715263	-0.9875105	-0.05673591	-0.0017551059	0.35577875
2.2070184728678407e-09	0.13555837	0.07781247	-0.98770905	-0.04883875	-0.02803415	0.35585028
2.219140001566154e-09	0.08222924	0.13146564	-0.9879044	-0.029625423	-0.047364235	0.35592067
