# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
1.2677607129441482e-08	0.8297628	-0.55787355	-0.016455416	-0.29894567	0.20098981	0.0059285313
1.290590321532149e-08	0.90539587	-0.42424962	-0.016455434	-0.32619458	0.15284798	0.005928538
1.3122190875468283e-08	0.95737773	-0.28836975	-0.0164552	-0.34492254	0.10389339	0.005928453
1.3344173941764246e-08	0.98964477	-0.14259209	-0.016455395	-0.35654765	0.051372856	0.005928524
1.3565507030514217e-08	0.9998471	0.005929486	-0.0164555	-0.36022335	-0.0021362659	0.005928561
1.379126361492672e-08	0.98742	0.15726124	-0.016455535	-0.35574615	-0.05665783	0.005928574
1.4015004316101717e-08	0.95263374	0.30367446	-0.016455568	-0.34321338	-0.10940735	0.0059285862
1.424084327514791e-08	0.8956418	0.4444716	-0.016455103	-0.3226804	-0.16013353	0.0059284186
1.446265289552763e-08	0.81953746	0.5727893	-0.01645532	-0.29526168	-0.20636363	0.0059284973
1.4683308080010142e-08	0.7257208	0.6877925	-0.016455574	-0.26146156	-0.24779679	0.005928588
1.4907480129633492e-08	0.6140458	0.78909886	-0.016455928	-0.22122744	-0.2842953	0.0059287157
1.5135381298278293e-08	0.4862135	0.8736851	-0.016456151	-0.17517221	-0.31476986	0.0059287967
1.5362209690120354e-08	0.34763172	0.93748677	-0.016456202	-0.1252442	-0.33775628	0.005928815
1.5583326877923944e-08	0.20471984	0.97868234	-0.016455479	-0.07375614	-0.35259813	0.0059285536
1.5805255275374686e-08	0.056736615	0.99825364	-0.016455524	-0.02044098	-0.35964924	0.00592857
1.603095907764904e-08	-0.095041424	0.99533737	-0.016455531	0.034241375	-0.35859856	0.005928573
1.625536190194885e-08	-0.243779	0.9696912	-0.016455516	0.087828316	-0.34935886	0.0059285676
1.6478017069349402e-08	-0.38587737	0.92240334	-0.016455468	0.1390233	-0.332322	0.00592855
1.6706760769350012e-08	-0.5228165	0.85228646	-0.016455589	0.1883595	-0.30706042	0.0059285937
1.6930218317482543e-08	-0.64466107	0.76429147	-0.016455052	0.23225749	-0.27535772	0.0059284
1.7153070044942947e-08	-0.75166905	0.65933526	-0.016454797	0.27081013	-0.23754427	0.0059283087
1.7371063876244643e-08	-0.8400141	0.5423151	-0.01645439	0.30263895	-0.19538444	0.0059281616
1.7595609286698744e-08	-0.9121106	0.4096139	-0.016454926	0.32861376	-0.14757505	0.0059283543
1.781461220827116e-08	-0.9623944	0.27115715	-0.016455544	0.34672993	-0.09769207	0.0059285774
1.804613950241832e-08	-0.9928243	0.11844473	-0.016455479	0.3576932	-0.042673085	0.0059285536
1.8269279447875053e-08	-0.9993684	-0.031497266	-0.016455498	0.36005086	0.011347786	0.0059285606
1.8493255384865756e-08	-0.9832933	-0.1812833	-0.016455622	0.35425937	0.06531246	0.005928606
1.871774181803856e-08	-0.9447844	-0.3272794	-0.016455753	0.34038544	0.1179117	0.0059286524
1.8941998798022027e-08	-0.8848024	-0.46567598	-0.01645571	0.3187752	0.16777301	0.005928637
1.916524103278475e-08	-0.8050896	-0.5929251	-0.016455606	0.2900564	0.21361811	0.0059286
1.9387209870259842e-08	-0.7078273	-0.7061938	-0.016455041	0.2550149	0.25442642	0.0059283962
1.9604837023080745e-08	-0.5971313	-0.8019747	-0.016455881	0.21513355	0.28893423	0.005928699
1.98252354771466e-08	-0.47198844	-0.8814513	-0.016455932	0.17004725	0.31756788	0.0059287166
2.004372033738825e-08	-0.33768383	-0.9411158	-0.016455445	0.12166019	0.3390637	0.0059285415
2.026909085723593e-08	-0.19153686	-0.9813475	-0.016455662	0.0690066	0.3535583	0.0059286198
2.0494407862017687e-08	-0.041024134	-0.99902266	-0.016455581	0.01478011	0.35992628	0.005928591
2.0718481795567505e-08	0.109599	-0.9938397	-0.016455546	-0.039486155	0.35805902	0.005928578
